Id,colony,image,area,xcoord,ycoord,b_pres
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,180.0643836,169.6364408,-73.34818712,yes
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,282.6434932,169.6353832,-73.34809478,yes
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,171.2908967,169.6335946,-73.34804867,yes
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,87.19432215,169.6338581,-73.34793407,yes
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,193.72358,169.6327829,-73.34817652,yes
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,121.9140452,169.6353532,-73.34844893,yes
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,263.5164603,169.6344229,-73.34889602,yes
0,Coulman Island,2024-06-19-20-47-45_UMBRA-07_GEC.tif,425.4933234,169.63367,-73.34863529,yes
0,Coulman Island,2024-07-10-21-17-47_UMBRA-04_GEC.tif,504.2260125,169.6371941,-73.34659026,yes
0,Coulman Island,2024-07-10-21-17-47_UMBRA-04_GEC.tif,1398.102952,169.6361541,-73.34692892,yes
0,Coulman Island,2024-07-10-21-17-47_UMBRA-04_GEC.tif,585.6406444,169.6345201,-73.3468463,yes
0,Coulman Island,2024-07-16-13-27-00_UMBRA-07_GEC.tif,2183.149835,169.6327198,-73.34817214,yes
0,Coulman Island,2024-08-06-12-10-54_UMBRA-05_GEC.tif,460.1090951,169.6426902,-73.3440841,yes
0,Coulman Island,2024-08-06-12-10-54_UMBRA-05_GEC.tif,269.7535362,169.6423609,-73.34467488,yes
0,Coulman Island,2024-08-06-12-10-54_UMBRA-05_GEC.tif,65.67641012,169.6418128,-73.34495729,yes
0,Coulman Island,2024-08-06-12-10-54_UMBRA-05_GEC.tif,26.30495943,169.6413125,-73.3452146,yes
0,Coulman Island,2024-08-06-12-10-54_UMBRA-05_GEC.tif,48.61606129,169.6406967,-73.34544357,yes
0,Coulman Island,2024-08-06-12-10-54_UMBRA-05_GEC.tif,32.94719589,169.6398527,-73.34576844,yes
0,Coulman Island,2024-08-06-12-10-54_UMBRA-05_GEC.tif,1420.127182,169.6362839,-73.34644989,yes
0,Coulman Island,2024-08-08-19-29-30_UMBRA-05_GEC.tif,1436.603671,169.6322459,-73.34514344,yes
0,Coulman Island,2024-08-08-19-29-30_UMBRA-05_GEC.tif,490.5827906,169.6332287,-73.34502562,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,165.1093966,170.5970496,-71.98318036,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,92.14687537,170.5996313,-71.98388446,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,537.5281348,170.5988352,-71.98379583,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,268.5246151,170.5985757,-71.9834896,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,59.15880106,170.5990393,-71.9834458,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,309.4287005,170.5977605,-71.98339514,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,104.3730276,170.5980309,-71.98316866,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,13.83189107,170.5975182,-71.98314519,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,14.73335853,170.5969812,-71.98331814,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,145.6996758,170.596043,-71.98319074,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,78.37132599,170.5963124,-71.98329613,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,67.33778379,170.596442,-71.98318419,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,52.04188973,170.5965832,-71.98327806,yes
0,Cape Roget,2024-05-02-20-09-23_UMBRA-08_GEC.tif,21.12668894,170.59626,-71.98307153,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,52.29547529,170.5938077,-71.98495802,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,187.3747026,170.5954389,-71.9849088,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,101.0813627,170.5944129,-71.98446932,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,152.3465077,170.5948449,-71.98444263,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,215.0387612,170.5958232,-71.98463358,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,8.785961591,170.5963668,-71.98476613,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,40.1547812,170.5976739,-71.98499162,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,7.482751416,170.5980663,-71.98502988,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,143.5185063,170.5980051,-71.98484925,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,217.7573673,170.5973858,-71.98462949,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,37.02980609,170.5993781,-71.98450551,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,43.31845008,170.5978196,-71.98453101,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,139.739345,170.59807,-71.98448553,yes
0,Cape Roget,2024-05-09-20-35-25_UMBRA-08_GEC.tif,60.1230213,170.5980922,-71.98436641,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,120.0070441,170.6001756,-71.98514366,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,98.99012714,170.6008801,-71.98491836,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,18.68668313,170.6016423,-71.98496225,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,41.77989825,170.6015006,-71.98489312,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,106.3990758,170.5981839,-71.9845029,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,78.15245895,170.5962376,-71.98456179,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,322.45358,170.5957203,-71.98435911,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,68.54396061,170.6007303,-71.9844084,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,253.6242792,170.6002326,-71.98448299,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,349.7253227,170.5990589,-71.98411445,yes
0,Cape Roget,2024-05-17-21-15-19_UMBRA-04_GEC.tif,129.6785902,170.5984533,-71.98342626,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,97.63082408,170.5998014,-71.98379085,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,80.09432044,170.6000874,-71.98367376,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,110.4321728,170.5996466,-71.98369196,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,84.99378651,170.5992254,-71.98353945,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,332.0583261,170.5991416,-71.98371457,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,35.89456397,170.5988014,-71.98361937,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,125.4442565,170.5970734,-71.98365765,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,253.6818061,170.5962244,-71.98349356,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,22.64509322,170.5967153,-71.98347243,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,177.2243475,170.5967552,-71.98323187,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,17.13751975,170.5975029,-71.98339055,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,32.80252291,170.5961077,-71.98371943,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,54.79037062,170.5984114,-71.9838967,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,41.27202674,170.5968324,-71.98401644,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,46.15655541,170.5973521,-71.98400175,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,127.9537391,170.5958528,-71.98399337,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,100.1701815,170.5995809,-71.98497834,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,40.71934308,170.6000191,-71.98467621,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,56.4633591,170.6004435,-71.98477934,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,58.80853036,170.6011101,-71.98501164,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,24.31808159,170.6013608,-71.98513589,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,54.52149757,170.597561,-71.98452029,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,9.559933826,170.596972,-71.98446443,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,90.71480943,170.5973599,-71.98486343,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,96.40595748,170.5964839,-71.98459952,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,80.12419523,170.5962242,-71.98451235,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,183.0876699,170.5915822,-71.98488819,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,71.14681989,170.5911516,-71.98469252,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,149.568152,170.5913083,-71.98452626,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,264.825104,170.5924219,-71.98478631,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,44.02050771,170.5939607,-71.98476483,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,175.3202237,170.5951436,-71.98493546,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,119.9323571,170.5951771,-71.98521681,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,137.1253006,170.5945614,-71.98533791,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,44.24456863,170.5959247,-71.9855129,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,78.94414089,170.5968069,-71.98559317,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,91.95461339,170.5958268,-71.98567687,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,55.91067538,170.5927154,-71.98551287,yes
0,Cape Roget,2024-06-07-10-57-16_UMBRA-05_GEC.tif,22.79265837,170.5992268,-71.98554848,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,86.75797479,170.6033364,-71.98503217,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,113.9632918,170.6029242,-71.98487702,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,188.6502747,170.6010043,-71.98473093,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,20.60456317,170.6011481,-71.98458671,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,52.25900708,170.5994566,-71.98476971,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,25.78305515,170.5993382,-71.98445156,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,278.3257097,170.5992688,-71.98425034,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,44.52773744,170.5987131,-71.98459689,yes
0,Cape Roget,2024-06-21-12-19-39_UMBRA-04_GEC.tif,144.2684103,170.5986801,-71.98386186,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,217.204917,170.5943438,-71.98468729,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,118.2665456,170.5948255,-71.98469906,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,58.23980061,170.5943476,-71.98388729,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,60.13614972,170.5940795,-71.98386084,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,92.59289526,170.5967845,-71.98498066,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,66.48162583,170.5972313,-71.98493704,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,158.0169419,170.5978519,-71.98519451,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,45.58531668,170.5981229,-71.9850744,yes
0,Cape Roget,2024-06-25-21-07-07_UMBRA-08_GEC.tif,25.63718212,170.5963359,-71.98476533,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,44.45480082,170.6017943,-71.98477378,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,111.9575379,170.6022721,-71.98473718,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,20.23988065,170.6025415,-71.98492129,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,152.6196403,170.6017838,-71.98500956,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,163.7789259,170.6025388,-71.98525878,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,36.61412637,170.6037681,-71.98540006,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,249.8804721,170.6042429,-71.98525109,yes
0,Cape Roget,2024-07-16-11-53-21_UMBRA-08_GEC.tif,568.8318161,170.5982803,-71.98665342,yes
0,Cape Roget,2024-07-16-11-53-21_UMBRA-08_GEC.tif,152.958941,170.5986514,-71.98699297,yes
0,Cape Roget,2024-08-09-20-58-58_UMBRA-07_GEC.tif,354.7631687,170.5971123,-71.98469948,yes
0,Cape Roget,2024-08-09-20-58-58_UMBRA-07_GEC.tif,283.735848,170.5945478,-71.98438452,yes
0,Cape Roget,2024-08-09-20-58-58_UMBRA-07_GEC.tif,226.5554939,170.5957926,-71.98438702,yes
0,Cape Roget,2024-08-09-20-58-58_UMBRA-07_GEC.tif,114.5847691,170.5935328,-71.98428502,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,63.39789551,165.371226,-74.64626408,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,66.88120054,165.3719183,-74.64639977,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,56.93763083,165.3720413,-74.64629072,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,27.34263413,165.373567,-74.64624273,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,10.4499148,165.3724783,-74.6462002,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,29.47683361,165.3857379,-74.64617992,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,35.33809842,165.3880079,-74.64598683,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,80.84282711,165.3863725,-74.6468938,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,63.53611063,165.3909961,-74.64731954,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,50.32162264,165.3884661,-74.64649657,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,9.037004655,165.388509,-74.64656032,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,101.5597341,165.3864629,-74.64613014,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,43.70971629,165.394755,-74.64697786,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,26.68474018,165.3868029,-74.64629085,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,10.7420999,165.3886081,-74.64668739,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,33.19857028,165.3916721,-74.6476205,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,27.15364135,165.3927225,-74.64509175,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,9.591160628,165.3931739,-74.64516432,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,19.69384978,165.3935893,-74.64529468,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,21.35631766,165.3929692,-74.64536005,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,17.53592193,165.3937165,-74.64591767,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,6.64987136,165.3894186,-74.64663076,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,3.143172469,165.389288,-74.64664326,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,3.783231346,165.3893337,-74.64672157,yes
0,Cape Washington,2024-04-23-13-06-28_UMBRA-04_GEC.tif,26.04309617,165.3983136,-74.64841371,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,390.9143928,165.3903474,-74.64760261,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,36.72348829,165.3903153,-74.64779603,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,54.52041966,165.3898385,-74.647925,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,283.5548796,165.3902099,-74.64799164,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,17.37065757,165.3882701,-74.64762605,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,12.93741,165.3887123,-74.64775614,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,60.85058565,165.3914563,-74.64683668,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,70.63356944,165.3933483,-74.64677051,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,423.1406925,165.3949025,-74.64650456,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,150.964868,165.393502,-74.64690987,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,138.4750455,165.392318,-74.64695296,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,247.6224532,165.3951682,-74.64679432,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,99.96120724,165.3951205,-74.64601038,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,196.8319293,165.3952501,-74.64624559,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,18.10831103,165.3888277,-74.64533498,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,57.07806254,165.3769765,-74.6480663,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,67.73490762,165.3780469,-74.64784676,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,13.93984401,165.3778227,-74.64789974,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,4.810372033,165.3776909,-74.64787394,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,49.27049114,165.3784934,-74.64721636,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,41.67624429,165.3790653,-74.64744437,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,159.3358966,165.3784826,-74.64749523,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,138.13028,165.3954228,-74.64878112,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,47.60887515,165.3961078,-74.6489072,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,44.36351789,165.396399,-74.64889395,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,13.45535401,165.3964435,-74.64903135,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,38.01704161,165.3968605,-74.64898334,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,78.89697869,165.3902225,-74.64871211,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,40.16116132,165.3906625,-74.64861481,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,63.38588302,165.390524,-74.64872389,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,130.8884946,165.3907042,-74.64884967,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,33.05121042,165.3909088,-74.64875403,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,17.28019909,165.3911072,-74.6487991,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,59.48714817,165.3911634,-74.64888841,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,69.90391657,165.384447,-74.64787804,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,159.6020023,165.3866232,-74.64778765,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,53.87616641,165.3870403,-74.64837209,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,229.6492065,165.3899244,-74.64781629,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,147.1769138,165.3894174,-74.6474727,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,145.3960525,165.3954129,-74.64735907,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,36.55882724,165.3961907,-74.64749511,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,26.73338655,165.3952675,-74.64639882,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,120.6277542,165.3942201,-74.64617436,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,46.46614666,165.3935017,-74.64623105,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,291.4061953,165.393143,-74.64612128,yes
0,Cape Washington,2024-05-09-20-36-21_UMBRA-07_GEC.tif,268.971439,165.3930107,-74.64649476,yes
